1670257944515	>>>	T|ADC|SOL,8,4,16,43|ANG,357|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.73,-55.60,996.46|MPU,GYR,0.02,0.01,0.05|MPU,MAG,-513.01,132.55,200.93
1670257945622	>>>	T|ADC|SOL,22,6,16,42|ANG,336|MAG,1,1,1,1|WHL,0|MPU,ACC,-10.13,-54.02,993.35|MPU,GYR,-0.18,-0.10,0.19|MPU,MAG,-513.01,136.16,204.40
1670257946732	>>>	T|ADC|SOL,14,3,10,40|ANG,336|MAG,1,1,1,1|WHL,0|MPU,ACC,1.83,-57.25,1001.59|MPU,GYR,-0.16,-0.02,0.13|MPU,MAG,-518.39,148.79,195.73
1670257947840	>>>	T|ADC|SOL,9,7,7,41|ANG,351|MAG,1,1,1,1|WHL,0|MPU,ACC,0.00,-57.50,998.47|MPU,GYR,-0.08,-0.07,-0.01|MPU,MAG,-509.43,132.55,211.33
1670257948467	<<<	[C|ADC|T]
1670257948523	>>>	T|ADC|SOL,8,3,10,41|ANG,342|MAG,1,1,1,1|WHL,0|MPU,ACC,2.26,-57.86,994.63|MPU,GYR,-0.10,-0.13,0.04|MPU,MAG,-509.43,132.55,211.33
1670257948953	>>>	T|ADC|SOL,9,4,8,37|ANG,348|MAG,1,1,1,1|WHL,0|MPU,ACC,2.26,-40.77,1006.29|MPU,GYR,0.47,0.41,0.13|MPU,MAG,-489.71,137.97,188.79
1670257950060	>>>	T|ADC|SOL,19,3,22,40|ANG,319|MAG,1,1,1,1|WHL,0|MPU,ACC,0.49,-52.43,1011.72|MPU,GYR,-0.01,-0.01,-0.03|MPU,MAG,-475.38,156.00,178.39
1670257951170	>>>	T|ADC|SOL,18,5,23,38|ANG,342|MAG,1,1,1,1|WHL,0|MPU,ACC,0.18,-59.94,1002.14|MPU,GYR,-0.07,-0.07,0.05|MPU,MAG,-496.88,141.57,178.39
1670257951531	<<<	[C|ADC|MAG|X|+]
1670257952279	>>>	T|ADC|SOL,17,3,24,42|ANG,329|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.55,-55.54,999.82|MPU,GYR,0.06,-0.06,-0.01|MPU,MAG,-484.34,154.20,183.59
1670257953389	>>>	T|ADC|SOL,15,4,18,36|ANG,322|MAG,0,1,1,1|WHL,0|MPU,ACC,1.71,-59.27,998.29|MPU,GYR,0.02,-0.09,0.11|MPU,MAG,6616.51,1849.92,2537.92
1670257953473	<<<	[C|ADC|T]
1670257953533	>>>	T|ADC|SOL,23,7,19,38|ANG,327|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.22,-55.91,993.23|MPU,GYR,-0.16,-0.12,0.10|MPU,MAG,6616.51,1849.92,2537.92
1670257954502	>>>	T|ADC|SOL,11,2,22,35|ANG,332|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.49,-58.35,995.36|MPU,GYR,-0.06,-0.05,0.09|MPU,MAG,6612.93,1846.31,2530.98
1670257955610	>>>	T|ADC|SOL,12,4,17,24|ANG,315|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.34,-59.81,995.61|MPU,GYR,-0.11,-0.08,0.03|MPU,MAG,6571.71,1830.07,2501.51
1670257956717	>>>	T|ADC|SOL,15,7,20,30|ANG,309|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.89,-56.76,994.45|MPU,GYR,-0.02,0.03,0.10|MPU,MAG,6403.24,1804.82,2449.50
1670257957830	>>>	T|ADC|SOL,10,4,18,27|ANG,309|MAG,0,1,1,1|WHL,0|MPU,ACC,0.85,-57.86,991.27|MPU,GYR,-0.03,-0.08,0.06|MPU,MAG,6415.78,1788.58,2451.23
1670257957870	<<<	[C|ADC|MAG|X|-]
1670257958474	<<<	[C|ADC|T]
1670257958528	>>>	T|ADC|SOL,17,3,23,33|ANG,320|MAG,1,0,1,1|WHL,0|MPU,ACC,2.50,-59.57,994.81|MPU,GYR,-0.09,-0.10,0.13|MPU,MAG,6422.95,1806.62,2461.63
1670257958937	>>>	T|ADC|SOL,11,5,21,35|ANG,319|MAG,1,0,1,1|WHL,0|MPU,ACC,3.05,-54.99,1000.98|MPU,GYR,-0.08,-0.12,0.07|MPU,MAG,-8103.15,-1716.50,-2227.94
1670257960046	>>>	T|ADC|SOL,11,3,21,38|ANG,317|MAG,1,0,1,1|WHL,0|MPU,ACC,0.18,-55.66,997.92|MPU,GYR,-0.03,-0.03,0.04|MPU,MAG,-8104.94,-1732.73,-2226.21
1670257961144	<<<	[C|ADC|MAG|Y|-]
1670257961190	>>>	T|ADC|SOL,16,2,20,36|ANG,315|MAG,1,0,1,1|WHL,0|MPU,ACC,-0.12,-56.15,993.16|MPU,GYR,-0.11,0.01,0.10|MPU,MAG,-8085.22,-1741.75,-2224.47
1670257962266	>>>	T|ADC|SOL,21,3,25,36|ANG,344|MAG,1,0,1,0|WHL,0|MPU,ACC,-1.22,-56.40,998.84|MPU,GYR,-0.05,-0.08,0.11|MPU,MAG,-9764.55,-1743.56,-2548.67
1670257962962	<<<	[C|ADC|MAG|Y|+]
1670257963381	>>>	T|ADC|SOL,15,3,19,40|ANG,337|MAG,1,0,0,1|WHL,0|MPU,ACC,-1.77,-52.73,1000.06|MPU,GYR,-0.08,-0.04,-0.02|MPU,MAG,-9743.04,-1739.95,-2545.20
