1669994207002	>>>	T|ADC|SOL,48,9,70,46|ANG,240|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.01,-49.56,946.66|MPU,GYR,0.04,-0.08,0.13|MPU,MAG,3560.36,57.47,-455.77
1669994207630	<<<	[C|ADC|T]
1669994207689	>>>	T|ADC|SOL,51,6,66,46|ANG,242|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.73,-50.60,948.73|MPU,GYR,0.04,-0.05,0.15|MPU,MAG,3560.36,57.47,-455.77
1669994208114	>>>	T|ADC|SOL,47,6,31,48|ANG,290|MAG,1,1,1,1|WHL,0|MPU,ACC,-3.42,-49.38,939.33|MPU,GYR,-0.11,-0.03,0.22|MPU,MAG,-24850.07,-120.00,-2149.18
1669994209221	>>>	T|ADC|SOL,52,6,32,48|ANG,290|MAG,1,1,1,1|WHL,0|MPU,ACC,2.08,-50.84,946.72|MPU,GYR,-0.04,-0.01,0.18|MPU,MAG,-470.00,-120.00,9321.15
1669994210330	>>>	T|ADC|SOL,52,8,32,49|ANG,292|MAG,1,1,1,1|WHL,0|MPU,ACC,1.46,-51.15,949.16|MPU,GYR,-0.06,0.07,0.14|MPU,MAG,-470.00,26085.35,-125.00
1669994211438	>>>	T|ADC|SOL,47,11,42,44|ANG,271|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.38,-46.39,950.01|MPU,GYR,0.09,-0.13,0.19|MPU,MAG,-470.00,26085.35,-125.00
1669994212550	>>>	T|ADC|SOL,50,12,44,49|ANG,278|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.34,-49.44,949.83|MPU,GYR,0.04,-0.05,0.27|MPU,MAG,-470.00,837.62,-125.00
1669994212640	<<<	[C|ADC|T]
1669994212695	>>>	T|ADC|SOL,50,12,45,50|ANG,276|MAG,1,1,1,1|WHL,0|MPU,ACC,0.12,-47.18,951.05|MPU,GYR,0.07,-0.03,0.15|MPU,MAG,-470.00,837.62,-125.00
1669994213668	>>>	T|ADC|SOL,47,12,44,44|ANG,273|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.08,-47.85,950.81|MPU,GYR,0.04,0.01,0.16|MPU,MAG,-17171.70,-120.00,-2149.18
1669994214771	>>>	T|ADC|SOL,50,2,36,44|ANG,283|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.55,-70.98,948.43|MPU,GYR,0.16,-0.32,0.36|MPU,MAG,3560.36,57.47,-434.69
1669994215885	>>>	T|ADC|SOL,52,4,40,48|ANG,282|MAG,1,1,1,1|WHL,0|MPU,ACC,1.59,-51.51,943.60|MPU,GYR,-0.01,0.05,0.21|MPU,MAG,3560.36,-120.00,-10591.15
1669994216992	>>>	T|ADC|SOL,48,5,51,46|ANG,266|MAG,1,1,1,1|WHL,0|MPU,ACC,0.98,-48.71,951.66|MPU,GYR,0.03,-0.05,0.19|MPU,MAG,-470.00,11404.80,106.94
1669994217648	<<<	[C|ADC|T]
1669994217709	>>>	T|ADC|SOL,49,7,47,44|ANG,265|MAG,1,1,1,1|WHL,0|MPU,ACC,2.75,-49.50,947.88|MPU,GYR,0.10,-0.02,0.05|MPU,MAG,-7577.11,48.68,-2149.18
1669994218101	>>>	T|ADC|SOL,49,7,46,44|ANG,271|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.89,-48.46,951.72|MPU,GYR,0.11,-0.09,0.10|MPU,MAG,14932.48,-120.00,-2071.42
1669994219210	>>>	T|ADC|SOL,36,13,23,36|ANG,292|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.32,-47.55,946.17|MPU,GYR,-0.01,-0.04,0.15|MPU,MAG,-24987.27,-120.00,-2071.42
1669994220322	>>>	T|ADC|SOL,42,15,62,47|ANG,242|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.49,-43.64,944.46|MPU,GYR,0.03,0.05,0.21|MPU,MAG,3560.36,57.47,-119.73
1669994221431	>>>	T|ADC|SOL,43,14,58,48|ANG,243|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.14,-49.62,945.86|MPU,GYR,0.08,0.02,0.15|MPU,MAG,3560.36,57.47,-110.50
